电影综合,#genre#
抚宁电视,http://106.118.70.215:9901/tsfile/live/1015_1.m3u8
阜城电视,http://121.29.141.15:4022/rtp/239.253.93.168:6336
馆陶电视,http://121.29.141.15:4022/rtp/239.253.93.115:6282
广宗电视,http://121.29.141.15:4022/rtp/239.253.93.50:6203
乐亭电视,http://121.29.141.15:4022/rtp/239.253.93.250:6290
临漳电视,http://121.29.141.15:4022/rtp/239.253.93.84:6250
滦州电视,http://121.29.141.15:4022/rtp/239.253.92.97:6138
滦州电视,http://106.118.70.215:9901/tsfile/live/1018_1.m3u8
南和电视,http://121.29.141.15:4022/rtp/239.253.93.80:6246
平乡电视,http://121.29.141.15:4022/rtp/239.253.93.53:6206
双滦电视,http://121.29.141.15:4022/rtp/239.253.92.147:6224
武强电视,http://121.29.141.15:4022/rtp/239.253.93.79:6245
赞皇电视,http://121.29.141.15:4022/rtp/239.253.92.12:6042
邯山电视,http://121.29.141.15:4022/rtp/239.253.93.146:6314
宽城新闻,http://121.29.141.15:4022/rtp/239.253.93.117:6019
广平电视,http://121.29.141.15:4022/rtp/239.253.93.66:6231
邯郸公共频道,http://121.29.141.15:4022/rtp/239.253.93.12:6165
睛彩河北,http://121.29.141.15:4022/rtp/239.253.92.104:6221
安新电视,http://121.29.141.15:4022/rtp/239.253.93.107:6274
保定公共频道,http://121.29.141.15:4022/rtp/239.253.93.4:6157
大城电视,http://121.29.141.15:4022/rtp/239.253.92.230:6068
定兴电视,http://121.29.141.15:4022/rtp/239.253.93.14:6167
东光电视,http://121.29.141.15:4022/rtp/239.253.93.96:6262
高阳电视,http://121.29.141.15:4022/rtp/239.253.93.105:6272
固安电视,http://121.29.141.15:4022/rtp/239.253.93.109:6276
隆尧电视,http://121.29.141.15:4022/rtp/239.253.93.65:6230
卢龙电视,http://121.29.141.15:4022/rtp/239.253.93.206:6384
卢龙电视,http://106.118.70.215:9901/tsfile/live/1016_1.m3u8
栾城电视,http://121.29.141.15:4022/rtp/239.253.92.187:6051
滦南电视,http://106.118.70.215:9901/tsfile/live/1017_1.m3u8
滦平电视,http://121.29.141.15:4022/rtp/239.253.92.100:6142
满城电视,http://121.29.141.15:4022/rtp/239.253.93.19:6172
宁晋电视,http://121.29.141.15:4022/rtp/239.253.93.51:6204
迁安电视,http://121.29.141.15:4022/rtp/239.253.93.113:6280
迁西电视,http://121.29.141.15:4022/rtp/239.253.92.247:6091
秦皇岛公共,http://106.118.70.215:9901/tsfile/live/1007_1.m3u8
青县电视,http://121.29.141.15:4022/rtp/239.253.93.139:6307
容城电视,http://121.29.141.15:4022/rtp/239.253.93.110:6277
沙河电视,http://121.29.141.15:4022/rtp/239.253.93.179:6347
山东教育,http://113.64.94.191:9901/tsfile/live/1095_1.m3u8
山东教育,http://39.136.48.51:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.10:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.11:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.6:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.18:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.7:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.99:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.21:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.52:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.28:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.136.48.29:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://39.134.144.6:8089/PLTV/88888888/224/3221226049/index.m3u8
山东教育,http://123.118.56.163:8686/rtp/239.3.1.52:4120
山东教育,http://123.112.156.41:4022/rtp/239.3.1.52:4120
山东教育,http://120.238.94.10:9901/tsfile/live/1062_1.m3u8
山东教育,http://183.11.239.36:808/hls/72/index.m3u8
山东教育,http://182.32.204.113:3217/tsfile/live/1056_1.m3u8
山东教育,http://144.52.160.109:9901/tsfile/live/1021_1.m3u8
山东教育,http://111.8.242.126:9999/tsfile/live/1029_1.m3u8
山东教育,http://163.177.122.75:9901/tsfile/live/1076_1.m3u8
山东教育,http://124.231.212.230:9999/tsfile/live/1099_1.m3u8
山东教育,http://112.234.21.109:9901/tsfile/live/1009_1.m3u8
顺平电视,http://121.29.141.15:4022/rtp/239.253.93.148:6316
肃宁电视,http://121.29.141.15:4022/rtp/239.253.93.152:6320
望都电视,http://121.29.141.15:4022/rtp/239.253.93.32:6185
盐山电视,http://121.29.141.15:4022/rtp/239.253.93.144:6312
永清电视,http://121.29.141.15:4022/rtp/239.253.93.172:6340
羽毛球专区,http://121.29.141.15:4022/rtp/239.253.93.202:6380
涿鹿电视,http://121.29.141.15:4022/rtp/239.253.93.181:6349
赤城电视,http://121.29.141.15:4022/rtp/239.253.93.160:6328
大名电视,http://121.29.141.15:4022/rtp/239.253.93.186:6354
南皮电视,http://121.29.141.15:4022/rtp/239.253.93.149:6317
清苑电视,http://121.29.141.15:4022/rtp/239.253.93.24:6177
尚义电视,http://121.29.141.15:4022/rtp/239.253.93.163:6331
邯郸新闻,http://121.29.141.15:4022/rtp/239.253.93.11:6164
邢台城生,http://222.223.119.21:8888/newlive/live/hls/55/live.m3u8
车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
山东教育卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225719/index.m3u8
山东教育[1024*576],http://39.134.67.148/PLTV/88888888/224/3221225558/1.m3u8
山东教育卫视,http://39.134.65.79/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
山东教育卫视,http://110.52.99.109:9901/tsfile/live/1067_1.m3u8
河北影视剧频道,http://121.29.141.15:4022/rtp/239.253.92.173:6003
秦皇岛公共频道,http://121.29.141.15:4022/rtp/239.253.92.53:6022
唐山影视频道,http://121.29.141.15:4022/rtp/239.253.92.127:6027
唐山公共频道,http://121.29.141.15:4022/rtp/239.253.92.128:6028
井陉矿区电视台,http://121.29.141.15:4022/rtp/239.253.92.215:6067
赵县电视台,http://121.29.141.15:4022/rtp/239.253.93.140:6308
黄骅电视台,http://121.29.141.15:4022/rtp/239.253.92.183:6047
阜平电视台,http://121.29.141.15:4022/rtp/239.253.93.16:6169
涿州电视台,http://121.29.141.15:4022/rtp/239.253.93.27:6180
曲阳电视台,http://121.29.141.15:4022/rtp/239.253.93.31:6184
徐水电视台,http://121.29.141.15:4022/rtp/239.253.93.182:6350
饶阳电视台,http://121.29.141.15:4022/rtp/239.253.93.40:6193
故城电视台,http://121.29.141.15:4022/rtp/239.253.93.161:6329
清河电视台,http://121.29.141.15:4022/rtp/239.253.93.44:6197
山东教育卫视,http://121.29.141.15:4022/rtp/239.253.92.106:6135
山东教育卫视,http://112.101.78.50:9901/tsfile/live/1017_1.m3u8
山东教育卫视,http://58.57.40.22:9901/tsfile/live/1026_1.m3u8

安徽综合,#genre#
安徽卫视,http://123.138.22.30:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.131.79:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.131.146:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.131.40:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.131.4:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.131.193:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.131.231:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://61.156.228.12:8154/tsfile/live/0130_1.m3u8
安徽卫视,http://221.2.148.205:8154/tsfile/live/0130_1.m3u8
安徽卫视,http://61.157.139.15:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://223.241.247.214:9901/tsfile/live/0019_1.m3u8
安徽卫视,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://61.138.128.226:19901/tsfile/live/0130_1.m3u8
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8
安徽卫视,http://113.57.20.158:9901/tsfile/live/1040_1.m3u8
安徽卫视,http://58.220.219.14:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://220.164.192.48:50085/tsfile/live/0126_1.m3u8
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
安徽卫视,http://39.164.160.249:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视,http://119.32.12.17:2901/udp/225.1.101.57:7523
安徽卫视,http://58.221.214.82:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://118.122.189.74:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://39.135.133.159/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://148.135.93.213:81/live.php?id=%E5%AE%89%E5%BE%BD%E5%8D%AB%E8%A7%86
安徽卫视,http://101.66.199.75:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8
安徽卫视,http://113.57.93.165:9900/tsfile/live/0130_1.m3u8
安徽卫视,http://111.160.17.2:59901/tsfile/live/0001_32.m3u8
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://113.64.94.191:9901/tsfile/live/1060_1.m3u8
安徽卫视,http://111.227.196.164:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.53.52.63:8888/newlive/live/hls/24/live.m3u8
安徽卫视,http://58.19.43.46:9901/tsfile/live/1040_1.m3u8
安徽卫视,http://60.172.130.146:352/tsfile/live/0107_1.m3u8
安徽卫视,http://123.130.84.106:8154/tsfile/live/0130_1.m3u8
安徽卫视,http://180.213.174.225:9901/tsfile/live/1014_1.m3u8
安徽卫视,http://39.164.180.36:19901/tsfile/live/0130_1.m3u8
安徽卫视,http://182.91.124.224:9901/tsfile/live/1064_1.m3u8
安徽卫视,http://101.66.198.211:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://113.57.111.4:1111/tsfile/live/1021_1.m3u8
安徽卫视,http://121.33.239.242:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://218.89.240.144:59901/tsfile/live/0130_1.m3u8
安徽卫视,http://183.66.15.146:60901/tsfile/live/0130_1.m3u8
安徽卫视,http://59.39.89.130:60901/tsfile/live/0125_6.m3u8
安徽卫视,http://101.66.198.191:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://123.132.233.194:352/tsfile/live/0130_1.m3u8
安徽卫视,http://218.29.168.146:352/tsfile/live/0130_1.m3u8
安徽卫视,http://121.19.134.222:808/tsfile/live/1013_1.m3u8
安徽卫视,http://223.241.247.214:85//tsfile/live/0019_1.m3u8
安徽卫视,http://111.14.181.15:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://106.46.113.171:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://114.104.171.233:20080/hls/14/index.m3u8
安徽卫视,http://101.66.199.121:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.199.82:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.198.132:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.199.59:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://180.140.132.249:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://180.140.132.248:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://180.140.132.252:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://180.140.132.250:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://180.140.132.247:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://180.140.132.251:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.80.17.38:9901/tsfile/live/0130_2.m3u8
安徽卫视,http://113.195.45.95:9901/tsfile/live/0130_2.m3u8
安徽卫视,http://101.66.199.171:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://119.62.36.174:9901/tsfile/live/0126_1.m3u8
安徽卫视,http://123.163.55.234:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.199.239:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://223.159.9.168:8099/tsfile/live/0130_1.m3u8
安徽卫视,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1&AUTHINFO=FABqh274XDn8fkurD5614t+1RvYajgx+a3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom+XaXZYzB%2FQfYjeYzGgKhP%2Fdo+Xpr4quVxlkA+ubKvbU1XwJFRgrbX+nTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j+Xtwhj%2FIuXf1hJAU0X+heT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
安徽卫视,http://123.118.56.163:8686/rtp/239.3.1.211:8064
安徽卫视,http://123.112.156.41:4022/rtp/239.3.1.211:8064
安徽卫视,http://180.105.209.28:4000/rtp/239.49.8.80:8000
安徽卫视,http://114.230.57.178:4022/rtp/239.49.8.80:8000
安徽卫视,http://222.185.64.228:4022/rtp/239.49.8.80:8000
安徽卫视,http://101.66.198.2:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.198.83:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.198.175:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.198.247:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://221.226.215.162:352/tsfile/live/0130_1.m3u8
安徽卫视,http://1.197.127.114:10443/tsfile/live/0130_1.m3u8
安徽卫视,http://183.131.246.250:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://124.116.183.146:9901/tsfile/live/0130_1.m3u8#rtsp://116.176.26.19/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil#rtsp://116.176.26.18/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil
安徽卫视,http://119.36.148.115:59901/tsfile/live/1009_1.m3u8
安徽卫视,http://115.149.139.141:10000/tsfile/live/1028_1.m3u8#rtsp://60.13.39.18/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil
安徽卫视,http://60.223.224.176:8888/newlive/live/hls/24/live.m3u8?#rtsp://115.85.205.19/PLTV/88888910/224/3221225536/10000100000000060000000000107316_0.smil
安徽卫视,http://47.94.35.70:31420/tsfile/live/1018_1.m3u8?url=tvzb.com
安徽卫视,http://110.7.131.254:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://61.163.181.78:9901/tsfile/live/1038_1.m3u8?url=tvzb.com
安徽卫视,http://117.36.76.86:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://101.66.195.169:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://219.145.93.74:10000/tsfile/live/0135_1.m3u8
安徽卫视,http://116.235.57.41:4022/rtp/239.45.1.120:5140
安徽卫视,http://180.165.13.71:4022/rtp/239.45.1.120:5140
安徽卫视,http://180.165.18.212:9898/rtp/239.45.1.120:5140
安徽卫视,http://180.165.20.28:4022/rtp/239.45.1.120:5140
安徽卫视,http://180.165.31.131:4022/rtp/239.45.1.120:5140
安徽卫视,http://223.167.230.34:4022/rtp/239.45.1.120:5140
安徽卫视,http://223.167.245.215:8001/rtp/239.45.1.120:5140
安徽卫视,http://121.29.141.15:4022/rtp/239.253.92.209:6566
安徽卫视,http://58.222.30.156/sx.v.smtcdns.net/hlslive-tx-cdn.ysp.cctv.cn/ysp/2024171403.m3u8
安徽卫视,http://111.43.126.240:9003/hls/43/index.m3u8
安徽卫视,http://1.24.190.98:10080/hls/85/index.m3u8
安徽卫视,http://60.174.40.117:85/tsfile/live/1019_1.m3u8
安徽卫视,http://115.48.60.104:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://125.43.241.34:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://115.48.63.221:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.129.116:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://182.32.204.113:3217/tsfile/live/1025_1.m3u8
安徽卫视,http://115.48.62.82:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://175.20.235.74:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://114.105.187.147:9901/tsfile/live/1020_1.m3u8
安徽卫视,http://115.48.61.211:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.130.51:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://118.248.216.151:8088/tsfile/live/0126_1.m3u8
安徽卫视,http://125.107.154.147:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://182.117.198.1:9901/tsfile/live/1007_1.m3u8
安徽卫视,http://113.220.233.47:9999/tsfile/live/0130_1.m3u8
安徽卫视,http://115.48.61.41:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://115.48.63.125:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://171.110.42.238:8181/tsfile/live/1001_1.m3u8
安徽卫视,http://163.177.122.71:9901/tsfile/live/1067_1.m3u8
安徽卫视,http://219.159.194.18:8181/tsfile/live/0130_1.m3u8
安徽卫视,http://58.53.152.198:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://112.234.21.109:9901/tsfile/live/0118_1.m3u8
安徽卫视,http://14.212.185.71:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://42.48.50.138:9002/tsfile/live/0130_1.m3u8
安徽卫视,http://58.17.116.69:9903/tsfile/live/0130_1.m3u8
安徽卫视,http://222.217.230.193:8181/tsfile/live/1001_1.m3u8
安徽卫视,http://113.15.184.196:8181/tsfile/live/0130_1.m3u8
安徽卫视,http://171.110.42.239:8181/tsfile/live/1001_1.m3u8
安徽卫视,http://175.16.180.250:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.130.44:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://175.10.230.91:8081/tsfile/live/0130_1.m3u8
安徽卫视,http://163.177.122.122:9901/tsfile/live/1067_1.m3u8
安徽卫视,http://115.48.62.70:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://183.66.13.82:60033/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.130.134:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://111.8.242.126:9999/tsfile/live/1057_1.m3u8
安徽卫视,http://110.7.129.204:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://60.187.244.54:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://119.125.134.185:9902/tsfile/live/1038_1.m3u8
安徽卫视,http://125.43.245.50:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://124.231.212.230:9999/tsfile/live/0130_1.m3u8
安徽卫视,http://118.77.152.195:9901/tsfile/live/0112_1.m3u8
安徽卫视,http://125.107.223.224:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://223.166.234.114:7777/tsfile/live/0130_1.m3u8
安徽卫视,http://110.7.130.91:8096/tsfile/live/0130_1.m3u8
安徽卫视,http://101.74.31.52:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://119.62.11.48:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://119.62.57.128:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://119.62.57.8:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://123.7.110.43:9901/tsfile/live/0121_1.m3u8
安徽卫视,http://171.117.241.88:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://1.197.81.30:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://1.198.10.32:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://112.234.21.109:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://113.15.185.150:8181/tsfile/live/0130_1.m3u8
安徽卫视,http://119.62.57.129:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://119.62.59.201:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://119.62.80.45:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://122.246.75.184:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://123.161.202.170:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://124.114.103.242:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://124.114.57.188:9901/tsfile/live/1009_1.m3u8
安徽卫视,http://14.204.53.128:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://144.52.160.109:9901/tsfile/live/1030_1.m3u8
安徽卫视,http://171.14.89.182:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://221.213.69.82:9901/tsfile/live/0135_2.m3u8
安徽卫视,http://221.233.192.152:1111/tsfile/live/0130_1.m3u8
安徽卫视,http://222.217.230.192:8181/tsfile/live/1001_1.m3u8
安徽卫视,http://222.217.230.195:8181/tsfile/live/1001_1.m3u8
安徽卫视,http://60.208.61.2:352/tsfile/live/0130_1.m3u8
安徽卫视,http://61.150.67.62:9901/tsfile/live/0130_1.m3u8
安徽卫视,http://119.131.24.84:9003/udp/239.77.0.50:5146
安徽卫视,http://119.131.24.84:9003/udp/239.77.1.13:5146
安徽卫视,http://119.131.24.84:9003/udp/239.77.1.92:5146
安徽卫视,http://119.131.24.84:9003/udp/239.77.1.157:5146
安徽卫视,http://119.131.24.84:9003/udp/239.77.0.183:5146
安徽影院,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd%2C=
安徽综艺体育,http://112.27.235.94:8000/hls/25/index.m3u8
安徽综艺体育,http://43.129.81.169/live.ahsx.ahtv.cn/live/zytytv.m3u8
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽影视,http://43.129.81.169/live.ahsx.ahtv.cn/live/ystv.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd=
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽影视,http://60.172.130.146:352/tsfile/live/1001_1.m3u8
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd=#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽影视,http://114.105.187.147:9901/tsfile/live/1021_1.m3u8
安徽导视,http://114.105.187.147:9901/tsfile/live/1069_1.m3u8
安徽国际,http://43.129.81.169/live.ahsx.ahtv.cn/live/gjtv.m3u8
淮南新闻,http://112.30.194.221:20080/live/cb8cb76bfc154f579df8c9d2443127af/hls.m3u8
淮南公共,http://112.30.194.221:20080/live/6e43da3335a640b3a73c948fccf935c5/hls.m3u8
安徽公共,http://43.129.81.169/live.ahsx.ahtv.cn/live/ggtv.m3u8
安徽公共,http://223.241.247.214:9901/tsfile/live/1003_1.m3u8
合肥新闻,http://112.27.235.94:8000/hls/18/index.m3u8
合肥新闻,http://60.172.130.146:352/tsfile/live/1004_1.m3u8?ace=
舒城文化旅游,http://220.180.24.62:1935/live/live1/playlist.m3u8
马鞍山公共,http://223.241.247.214:9901/tsfile/live/0017_1.m3u8
亳州农村,http://58.220.63.42/zbbf2.ahbztv.com/live/418.m3u8?wsSession=610820dacbd9b4b30fa93e2a-172672213903993&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1
